191.75,2.0877,1.2708,4.886
192,2.0585,1.273,4.9024
192.25,2.0832,1.2965,4.9008
192.5,2.0805,1.262,4.9154
192.75,2.0404,1.2409,4.9265
193,2.0741,1.2917,4.891
193.25,2.086,1.2309,4.895
193.5,2.0781,1.2612,4.8694
193.75,2.0574,1.2725,4.8725
194,2.1051,1.2727,4.9165
194.25,2.0968,1.3202,4.9183
194.5,2.0735,1.3095,4.8481
194.75,2.0695,1.2697,4.8771
195,2.0846,1.2789,4.8926
195.25,2.0906,1.2836,4.9102
195.5,2.1101,1.2756,4.9411
195.75,2.0638,1.2704,4.9164
196,2.0686,1.2578,4.9005
196.25,2.0482,1.2347,4.9117
196.5,2.0692,1.2872,4.9042
196.75,2.0499,1.317,4.9044
197,2.0605,1.2754,4.8847
197.25,2.1092,1.2603,4.9054
197.5,2.0784,1.2757,4.897
197.75,2.0305,1.2657,4.9273
198,2.0462,1.2595,4.8772
198.25,2.0791,1.302,4.9166
198.5,2.0629,1.2633,4.8381
198.75,2.0381,1.2873,4.9073
199,2.0776,1.3029,4.9168
199.25,2.0674,1.2924,4.8848
199.5,2.0809,1.301,4.9205
199.75,2.0622,1.2655,4.9003
200,2.0534,1.2938,4.8818
200.25,2.088,1.2391,4.8866
200.5,2.0707,1.248,4.9184
200.75,2.0385,1.2782,4.9295
201,2.0566,1.2808,4.8847
201.25,2.0573,1.2994,4.9267
201.5,2.1133,1.2833,4.9213
201.75,2.0984,1.2992,4.9021
202,2.018,1.2894,4.8925
202.25,2.1,1.267,4.8781
202.5,2.1006,1.2683,4.916
202.75,2.09,1.249,4.8822
203,2.0556,1.2561,4.887
203.25,2.0574,1.2618,4.88
203.5,2.038,1.2751,4.8872
203.75,2.0908,1.2825,4.9048
204,2.0745,1.3359,4.8944
204.25,2.1014,1.2857,4.9013
204.5,2.0903,1.25,4.9135
204.75,2.0692,1.238,4.9005
205,2.0855,1.272,4.9398
205.25,2.0656,1.2519,4.8775
205.5,2.0484,1.3122,4.8721
205.75,2.0798,1.2872,4.9033
206,2.102,1.2799,4.9154
206.25,2.078,1.2246,4.9456
206.5,2.0694,1.2823,4.89
206.75,2.0685,1.2808,4.9053
207,2.0974,1.3151,4.9136
207.25,2.0528,1.2805,4.916
207.5,2.0971,1.2921,4.921
207.75,2.082,1.2848,4.904
208,2.043,1.2835,4.9088
208.25,2.0549,1.2824,4.9041
208.5,2.0346,1.2639,4.8908
208.75,2.0377,1.266,4.8867
209,2.0652,1.2398,4.8925
209.25,2.1016,1.2569,4.8803
209.5,2.0747,1.2851,4.9039
209.75,2.0694,1.2883,4.8649
210,2.1025,1.289,4.9342
210.25,2.0763,1.2556,4.9039
210.5,2.0435,1.2443,4.897
210.75,2.0719,1.2866,4.9326
211,2.0691,1.2628,4.8834
211.25,2.0636,1.2529,4.8929
211.5,2.0584,1.25,4.8918
211.75,2.0616,1.2386,4.8731
212,2.0629,1.2783,4.9118
212.25,2.0478,1.2564,4.8944
212.5,2.0648,1.272,4.9121
212.75,2.028,1.2601,4.8623
213,2.1059,1.2511,4.8773
213.25,2.0892,1.2737,4.8962
213.5,2.071,1.2366,4.8666
213.75,2.0394,1.2292,4.8759
214,2.0819,1.2729,4.9026
214.25,2.0638,1.283,4.9155
214.5,2.1086,1.2485,4.8879
214.75,2.0493,1.2654,4.8855
215,2.0937,1.2144,4.9039
215.25,2.0885,1.2262,4.8313
215.5,2.0617,1.2288,4.9046
215.75,2.0469,1.2664,4.924
216,2.0596,1.296,4.9078
216.25,2.0372,1.2401,4.8911
216.5,2.0358,1.2687,4.9121
216.75,2.0766,1.2639,4.8935
217,2.1085,1.2915,4.8956
217.25,2.0252,1.2617,4.8964
217.5,2.0663,1.2735,4.8978
217.75,2.0921,1.2253,4.912
218,2.0489,1.2297,4.9174
218.25,2.0282,1.2648,4.9239
218.5,2.0673,1.2623,4.8787
218.75,2.0144,1.2342,4.8484
219,2.0454,1.2725,4.9209
219.25,2.0756,1.2575,4.855
219.5,2.0582,1.2456,4.9131
219.75,2.0609,1.2138,4.8911
220,2.0375,1.2402,4.9109
220.25,2.0367,1.2367,4.9066
220.5,2.072,1.2475,4.8861
220.75,2.0669,1.2329,4.9109
221,2.0478,1.252,4.861
221.25,2.0675,1.2367,4.9105
221.5,2.0513,1.2595,4.8721
221.75,2.0881,1.2274,4.8733
222,2.0847,1.2316,4.8734
222.25,2.0827,1.2405,4.8946
222.5,2.0566,1.2382,4.8933
222.75,2.0466,1.256,4.8508
223,2.0168,1.2574,4.899
223.25,2.0505,1.2178,4.861
223.5,2.0431,1.2302,4.8539
223.75,2.0634,1.2179,4.8906
224,2.0615,1.2305,4.8851
224.25,2.0738,1.2816,4.8882
224.5,2.0512,1.2662,4.8527
224.75,2.0303,1.2469,4.8627
225,2.0772,1.2285,4.8772
225.25,2.0035,1.2368,4.9258
225.5,2.056,1.2005,4.8587
225.75,2.0198,1.2583,4.8957
226,2.1116,1.2265,4.9015
226.25,2.0665,1.2175,4.9151
226.5,2.0639,1.2589,4.9075
226.75,2.053,1.2574,4.8825
227,2.0516,1.2542,4.8543
227.25,2.0411,1.243,4.9178
227.5,2.0394,1.2321,4.8677
227.75,2.0229,1.2474,4.8726
228,2.097,1.2046,4.877
228.25,2.03,1.2353,4.8932
228.5,2.0066,1.2598,4.8746
228.75,2.0367,1.2163,4.9116
229,2.0386,1.2195,4.8772
229.25,2.0524,1.2107,4.8698
229.5,2.0534,1.1984,4.8951
229.75,2.0397,1.201,4.9146
230,2.06,1.2417,4.8843
230.25,2.0017,1.2435,4.8741
230.5,2.034,1.229,4.8707
230.75,2.0513,1.2467,4.8991
231,2.0359,1.2197,4.8792
231.25,2.0447,1.2104,4.855
231.5,2.0088,1.2296,4.9039
231.75,2.0291,1.2122,4.8837
232,2.0367,1.2546,4.9066
232.25,2.0274,1.2009,4.8842
232.5,2.0342,1.2416,4.8888
232.75,2.0506,1.2135,4.888
233,2.0451,1.2535,4.915
233.25,2.0275,1.2394,4.8942
233.5,2.0188,1.2137,4.8976
233.75,2.0381,1.2357,4.8949
234,2.0315,1.2271,4.8865
234.25,2.0066,1.2298,4.895
234.5,2.055,1.2244,4.875
234.75,2.0618,1.2492,4.882
235,2.044,1.2034,4.8953
235.25,2.0181,1.2097,4.866
235.5,2.0347,1.2547,4.9008
235.75,2.0272,1.1872,4.868
236,2.056,1.2192,4.8718
236.25,2.0704,1.215,4.8604
236.5,2.0455,1.2009,4.8724
236.75,2.0248,1.2322,4.9088
237,2.0423,1.2343,4.9071
237.25,2.043,1.1907,4.8762
237.5,2.0368,1.2259,4.8762
237.75,2.0269,1.216,4.8589
238,2.0277,1.2058,4.8751
238.25,2.0289,1.2539,4.8697
238.5,2.0157,1.1879,4.8825
238.75,2.0253,1.1798,4.8742
239,2.0607,1.1779,4.8841
239.25,2.0336,1.1832,4.8814
239.5,2.0493,1.2459,4.8731
239.75,2.0069,1.199,4.8767
240,2.0413,1.201,4.9035
240.25,2.0186,1.2325,4.8963
240.5,2.0175,1.1877,4.8592
240.75,2.0499,1.2126,4.8947
241,2.0585,1.2195,4.8757
241.25,2.022,1.2293,4.8822
241.5,2.0168,1.2367,4.8622
241.75,2.0323,1.1886,4.8748
242,2.0524,1.2077,4.8607
242.25,2.0652,1.2407,4.8989
242.5,2.0539,1.2007,4.8435
242.75,2.0474,1.1882,4.9167
243,2.0271,1.1768,4.8852
243.25,2.0132,1.2091,4.8867
243.5,2.0378,1.2213,4.877
243.75,2.0288,1.1763,4.9024
244,2.0246,1.1979,4.9114
244.25,1.9867,1.1621,4.8634
244.5,2.0591,1.2393,4.8964
244.75,2.0366,1.1928,4.8877
245,2.0452,1.1972,4.8687
245.25,2.0264,1.2109,4.8638
245.5,2.0012,1.1807,4.8636
245.75,2.0435,1.2134,4.8685
246,2.0472,1.247,4.908
246.25,2.0765,1.1864,4.8455
246.5,1.9998,1.2091,4.8618
246.75,2.068,1.196,4.8741
247,2.0355,1.195,4.8785
247.25,2.0289,1.1975,4.8939
247.5,2.0657,1.1898,4.8863
247.75,2.0542,1.198,4.8772
248,2.0276,1.1637,4.8731
248.25,2.058,1.1825,4.903
248.5,2.0354,1.1612,4.869
248.75,2.0265,1.1802,4.8572
249,2.0193,1.2545,4.8544
249.25,2.0671,1.1531,4.8917
249.5,2.025,1.2109,4.8897
249.75,2.0119,1.169,4.8791
250,1.9923,1.1745,4.8801
250.25,2.0252,1.159,4.8542
250.5,2.0336,1.2032,4.8801
250.75,2.0485,1.1859,4.8999
251,2.0683,1.184,4.8715
251.25,2.0473,1.2109,4.8591
251.5,2.0177,1.2135,4.8663
251.75,2.0388,1.1748,4.88
252,2.0446,1.2141,4.873
252.25,2.0545,1.2049,4.8659
252.5,2.0037,1.2102,4.8823
252.75,1.964,1.1604,4.8637
253,2.0246,1.1824,4.8835
253.25,2.0586,1.199,4.8751
253.5,2.025,1.1791,4.8462
253.75,2.012,1.1752,4.8921
254,2.0373,1.2008,4.8629
254.25,2.051,1.1692,4.9017
254.5,2.0324,1.2036,4.8631
254.75,2.0516,1.1781,4.8759
255,2.006,1.1617,4.8537
255.25,2.0275,1.1811,4.8334
255.5,2.0008,1.1476,4.8544
255.75,2.026,1.1899,4.8508
256,2.0133,1.2115,4.8883
256.25,2.011,1.1877,4.8767
256.5,2.0104,1.2043,4.8665
256.75,2.0078,1.182,4.9013
257,2.0189,1.1824,4.916
257.25,2.026,1.1966,4.8613
257.5,2.011,1.1731,4.8789
257.75,2.0124,1.1451,4.8624
258,1.9788,1.1695,4.8736
258.25,2.0316,1.1695,4.8528
258.5,2.0209,1.1775,4.8848
258.75,1.985,1.1844,4.8683
259,1.9902,1.16,4.8982
259.25,2.0466,1.1877,4.9045
259.5,2.0422,1.1651,4.8562
259.75,2.0144,1.1583,4.8989
260,2.0178,1.1484,4.8817
260.25,2.0006,1.1479,4.8927
260.5,2.0057,1.1839,4.9124
260.75,2.0056,1.1595,4.9126
261,1.9878,1.1649,4.8803
261.25,2.0185,1.1623,4.8053
261.5,1.9968,1.1643,4.8431
261.75,2.0168,1.1668,4.8802
262,2.0555,1.1574,4.8656
262.25,2.0178,1.1832,4.8516
262.5,1.9874,1.1602,4.8467
262.75,2.0168,1.1579,4.8965
263,2.0066,1.1444,4.8804
263.25,2.032,1.1846,4.8734
263.5,2.0247,1.1685,4.8651
263.75,2.0115,1.1858,4.8534
264,2.0332,1.1217,4.9082
264.25,2.02,1.1593,4.874
264.5,2.0392,1.2153,4.8468
264.75,2.0235,1.1468,4.8508
265,2.0385,1.1751,4.8788
265.25,2.0449,1.1541,4.8512
265.5,2.0219,1.1643,4.8456
265.75,2.0193,1.119,4.8771
266,2.0004,1.1622,4.8411
266.25,2.0131,1.148,4.8511
266.5,1.9743,1.1171,4.8897
266.75,2.0102,1.1463,4.8822
267,2.018,1.15,4.8759
267.25,2.0194,1.1683,4.8489
267.5,2.0204,1.1486,4.8662
267.75,2.0168,1.1519,4.8582
268,1.9919,1.1636,4.8362
268.25,2.0179,1.1719,4.8807
268.5,2.0091,1.107,4.8871
268.75,2.0263,1.1602,4.8421
269,2.0198,1.1437,4.8608
269.25,2.0195,1.1746,4.8649
269.5,2.0161,1.1657,4.8656
269.75,1.9804,1.15,4.8661
270,2.0223,1.1044,4.8758
270.25,2.0364,1.1631,4.8534
270.5,2.0526,1.1454,4.8599
270.75,2.0067,1.1324,4.8717
271,2.0357,1.157,4.8346
271.25,2.0246,1.1354,4.8641
271.5,2.0413,1.1496,4.881
271.75,2.0185,1.1583,4.882
272,2.0183,1.1206,4.8743
272.25,2.005,1.1432,4.8606
272.5,2.0291,1.1348,4.837
272.75,2.026,1.1274,4.8559
273,1.9645,1.17,4.8694
273.25,1.9885,1.1383,4.8558
273.5,2.0112,1.1522,4.8666
273.75,2.0104,1.1584,4.9043
274,2.0294,1.1115,4.8461
274.25,2.0443,1.1145,4.9171
274.5,2.0009,1.1679,4.881
274.75,2.005,1.1425,4.8809
275,2.0319,1.1235,4.8868
275.25,2.0238,1.1358,4.8673
275.5,2.0556,1.1393,4.8817
275.75,2.0235,1.1183,4.9019
276,1.991,1.1243,4.856
276.25,2.0418,1.1433,4.8694
276.5,2.0239,1.1473,4.8738
276.75,1.9498,1.1098,4.9041
277,2.0313,1.1186,4.8819
277.25,2.0283,1.124,4.8753
277.5,2.0268,1.1534,4.8783
277.75,2.0174,1.1064,4.8839
278,1.9978,1.0929,4.8422
278.25,2.0304,1.157,4.8276
278.5,1.9939,1.1169,4.8829
278.75,2.0098,1.111,4.8469
279,2.041,1.1448,4.8445
279.25,2.0399,1.1195,4.8507
279.5,1.9676,1.133,4.8663
279.75,2.0429,1.1385,4.8144
280,2.0012,1.1583,4.807
280.25,2.0439,1.1235,4.861
280.5,1.9859,1.1272,4.8429
280.75,1.9887,1.1167,4.845
281,2.0095,1.1511,4.8323
281.25,2.0272,1.1568,4.8648
281.5,2.0091,1.1178,4.8466
281.75,1.9986,1.1048,4.8657
282,1.9997,1.1169,4.8464
282.25,2.0151,1.1456,4.8564
282.5,2.0312,1.1057,4.8405
282.75,1.9749,1.0888,4.8657
283,1.9952,1.1084,4.8845
283.25,2.0242,1.1249,4.8678
283.5,1.9915,1.1058,4.8289
283.75,2.0212,1.1276,4.849
284,2.0355,1.0788,4.8547
284.25,2.0097,1.1497,4.8476
284.5,1.9936,1.084,4.8679
284.75,2.0314,1.1172,4.8679
285,1.9859,1.1386,4.8619
285.25,2.0264,1.096,4.8446
285.5,2.0453,1.1191,4.8506
285.75,2.0208,1.1308,4.8299
286,1.9993,1.1419,4.8789
286.25,2.0564,1.12,4.8681
286.5,1.9864,1.1085,4.86
286.75,2.0157,1.1069,4.8619
287,1.9938,1.1176,4.8339
287.25,2.0099,1.1388,4.8567
287.5,2.0176,1.1211,4.8345
287.75,2.0294,1.1111,4.8385
288,2.0179,1.1242,4.8506
288.25,1.9798,1.1224,4.8287
288.5,2.0032,1.1303,4.8644
288.75,1.9815,1.1147,4.8926
289,1.9957,1.1336,4.867
289.25,2.0128,1.143,4.8133
289.5,2.0009,1.1213,4.8648
289.75,2.0017,1.0866,4.8592
290,2.0216,1.1245,4.8912
290.25,2.0293,1.0997,4.9248
290.5,2.0152,1.1189,4.8387
290.75,1.9844,1.0957,4.8814
291,1.9899,1.0933,4.8583
291.25,2.0224,1.1153,4.8375
291.5,2.0357,1.1095,4.8346
291.75,2.0218,1.1228,4.8223
292,1.996,1.1134,4.8517
292.25,1.9931,1.0491,4.8315
292.5,2.021,1.0662,4.8473
292.75,2.0082,1.0846,4.8798
293,2.0409,1.1239,4.8423
293.25,2.002,1.0864,4.8468
293.5,2.0042,1.116,4.8613
293.75,2.0421,1.0881,4.8672
294,2.023,1.0815,4.8651
294.25,1.9587,1.1306,4.8352
294.5,2.0226,1.0978,4.8478
294.75,2.0021,1.0953,4.866
295,1.9787,1.1445,4.9003
295.25,2.023,1.1274,4.8452
295.5,2.0108,1.0953,4.8277
295.75,1.9982,1.1025,4.8524
296,2.0126,1.109,4.8261
296.25,2.0255,1.0646,4.8809
296.5,1.9959,1.0826,4.8279
296.75,1.9716,1.0659,4.8891
297,1.9951,1.1325,4.8624
297.25,1.9986,1.141,4.8334
297.5,2.0133,1.0868,4.8598
297.75,1.9926,1.079,4.839
298,1.9895,1.0833,4.8334
298.25,2.0096,1.0947,4.8646
298.5,2.0358,1.0842,4.8624
298.75,2.0306,1.1213,4.8502
299,2.0048,1.129,4.8604
299.25,2.0138,1.0749,4.8645
299.5,2.026,1.1248,4.8345
299.75,1.9932,1.0383,4.8599
300,2.0027,1.1074,4.8479
300.25,2.0342,1.0764,4.873
300.5,2.0175,1.1072,4.9273
300.75,1.9963,1.1009,4.8368
301,1.9986,1.1378,4.822
301.25,2.0289,1.1048,4.8544
301.5,2.0453,1.1184,4.8437
301.75,2.0115,1.0806,4.8349
302,2.0175,1.0658,4.8638
302.25,2.0165,1.0965,4.8775
302.5,1.9826,1.071,4.8459
302.75,2.0159,1.1359,4.8285
303,1.9922,1.1073,4.8764
303.25,1.9668,1.0943,4.8502
303.5,2.0294,1.0515,4.8235
303.75,1.9958,1.1046,4.8062
304,1.9994,1.0608,4.8554
304.25,2.0346,1.0734,4.8638
304.5,2.0075,1.0549,4.8043
304.75,2.0003,1.1117,4.8289
305,1.9969,1.1025,4.8471
305.25,2.0093,1.0783,4.8576
305.5,2.0055,1.1099,4.829
305.75,2.0036,1.0627,4.8329
306,2.0302,1.0763,4.8715
306.25,1.987,1.1055,4.8522
306.5,1.969,1.0922,4.8536
306.75,2.0353,1.0437,4.8335
307,2.02,1.075,4.8345
307.25,1.9695,1.0788,4.8431
307.5,2.02,1.0797,4.8545
307.75,1.9894,1.0669,4.8658
308,2.0114,1.0877,4.8709
308.25,2.0145,1.0495,4.8523
308.5,1.9839,1.0668,4.804
308.75,1.9949,1.0851,4.8655
309,1.9788,1.0822,4.8443
309.25,1.9894,1.0647,4.8065
309.5,1.9969,1.0882,4.8198
309.75,1.9795,1.0778,4.8343
310,1.997,1.0877,4.8228
310.25,1.9749,1.0839,4.8676
310.5,2.037,1.1051,4.8057
310.75,2.012,1.0758,4.8697
311,2.0203,1.0379,4.8595
311.25,2.0097,1.0477,4.8323
311.5,1.9718,1.0722,4.8281
311.75,1.9909,1.056,4.8581
312,2.0073,1.0663,4.826
312.25,1.9436,1.094,4.8681
312.5,1.9714,1.0933,4.8367
312.75,2.0161,1.0792,4.8797
313,1.9924,1.079,4.7968
313.25,2.007,1.0785,4.8393
313.5,2.0448,1.0942,4.8492
313.75,1.9515,1.0508,4.852
314,2.0427,1.0593,4.856
314.25,1.9905,1.0788,4.8497
314.5,1.9858,1.06,4.8455
314.75,2.0497,1.0478,4.8379
315,2.029,1.0737,4.8508
315.25,2.0477,1.0366,4.8217
315.5,2.0008,1.0904,4.8647
315.75,2.011,1.0718,4.852
316,2.0216,1.0667,4.8818
316.25,2.02,1.0511,4.8606
316.5,1.9895,1.0331,4.8908
316.75,2.0021,1.0239,4.8457
317,2.0064,1.0589,4.854
317.25,1.9597,1.0844,4.8569
317.5,1.9842,1.0314,4.8403
317.75,1.9959,1.0635,4.8529
318,2.0246,1.0565,4.8426
318.25,2.0165,1.0521,4.8625
318.5,1.9788,1.0827,4.8375
318.75,1.9825,1.0409,4.836
319,1.9927,1.0369,4.828
319.25,1.9909,1.105,4.8246
319.5,2.0041,1.0283,4.8245
319.75,2.0082,1.0656,4.8422
320,2.0326,1.0782,4.8347
320.25,2.0302,1.0892,4.8528
320.5,2.0263,1.0862,4.834
320.75,2.0142,1.0561,4.873
321,2.0175,1.0608,4.8435
321.25,1.976,1.0683,4.8471
321.5,2.0042,1.0853,4.829
321.75,2.0162,1.0144,4.8418
322,2.0236,1.045,4.8794
322.25,2.0255,1.0962,4.9229
322.5,2.012,1.0712,4.8208
322.75,1.9901,1.0525,4.8213
323,1.994,1.0826,4.826
323.25,2.0358,1.0628,4.8086
323.5,2.0033,1.0738,4.8337
323.75,2.0151,1.033,4.8218
324,1.9972,1.0395,4.8084
324.25,1.9778,1.0789,4.8568
324.5,2.0365,1.0797,4.8525
324.75,1.9924,1.0546,4.8432
325,2.0187,1.0474,4.8455
325.25,2.0195,1.0234,4.8216
325.5,2.0106,1.0588,4.8513
325.75,2.0059,1.0487,4.8497
326,2.0333,1.0552,4.8515
326.25,2.0136,0.99671,4.7974
326.5,1.9576,1.0825,4.8585
326.75,1.996,1.0548,4.8552
327,2.0103,1.0201,4.8193
327.25,1.9945,1.0764,4.8274
327.5,1.9795,1.0525,4.8171
327.75,2.0163,1.0587,4.8243
328,2.0183,1.0259,4.8329
328.25,1.9698,1.0292,4.8377
328.5,1.9648,1.0836,4.8501
328.75,1.9964,1.0441,4.865
329,1.9919,1.0381,4.8359
329.25,1.9669,1.0238,4.8258
329.5,2.031,1.0436,4.8115
329.75,2.0202,1.0341,4.8461
330,2.0184,1.0485,4.8599
330.25,2.0173,1.0682,4.8285
330.5,2.0022,1.0322,4.8374
330.75,2.0221,1.0277,4.8802
331,2.0085,1.042,4.8062
331.25,2.0113,1.0396,4.8252
331.5,1.9898,1.0759,4.8696
331.75,2.0516,1.0375,4.8116
332,2.0143,1.0382,4.8152
332.25,1.9912,1.0397,4.8219
332.5,2.0011,1.0532,4.8407
332.75,2.0079,1.0297,4.803
333,2.0183,1.0062,4.858
333.25,2.0207,1.0477,4.7996
333.5,1.996,1.0459,4.8281
333.75,2.0143,1.0666,4.8119
334,2.0193,1.0372,4.8558
334.25,2.0341,1.0335,4.8201
334.5,1.9914,1.018,4.8319
334.75,2.0041,1.0628,4.8086
335,2.0283,1.062,4.8302
335.25,2.0125,1.0548,4.7792
335.5,2.0002,1.0628,4.8513
335.75,1.9725,1.0221,4.852
336,2.008,1.0645,4.8255
336.25,2.0214,1.0556,4.7904
336.5,1.9906,1.0335,4.8319
336.75,2.0133,1.0254,4.8031
337,1.9937,1.0406,4.801
337.25,2.0375,1.0252,4.8062
337.5,2.0096,1.02,4.8027
337.75,2.0057,1.0464,4.8366
338,1.9979,1.0551,4.8181
338.25,2.0091,1.0426,4.8398
338.5,2.0161,1.0483,4.863
338.75,2.007,1.0398,4.8321
339,2.0109,1.045,4.7992
339.25,2.0171,1.043,4.8398
339.5,1.9933,1.0414,4.8311
339.75,1.991,1.021,4.8204
340,2.0064,1.0268,4.7993
340.25,1.9655,1.0267,4.8181
340.5,2.0134,1.0374,4.8235
340.75,2.0201,1.0547,4.8034
341,1.9932,1.0347,4.8298
341.25,1.9989,1.0226,4.8148
341.5,1.9755,1.0655,4.8247
341.75,2.0242,1.0348,4.8224
342,2.0028,1.0301,4.8404
342.25,1.9944,1.0364,4.8596
342.5,2.0042,1.0634,4.8246
342.75,2.0014,1.0474,4.8191
343,2.0148,1.0765,4.841
343.25,1.9957,1.0275,4.8582
343.5,1.9872,1.0273,4.8266
343.75,1.9902,1.053,4.7717
344,2.0158,1.0328,4.8411
344.25,1.9756,1.0294,4.8226
344.5,2.0137,1.005,4.813
344.75,2.0069,1.0523,4.796
345,1.9715,1.0584,4.8229
345.25,1.9851,1.0357,4.788
345.5,1.9972,1.0232,4.8213
345.75,1.9918,1.0622,4.8795
346,1.9916,1.013,4.8364
346.25,2.0175,1.0459,4.8132
346.5,2.0015,1.0308,4.8148
346.75,2.0076,1.0048,4.8081
347,1.9757,1.0194,4.8367
347.25,2.0184,1.0473,4.8443
347.5,1.9786,1.04,4.8283
347.75,1.9985,1.0545,4.8078
348,1.9797,1.0272,4.7898
348.25,1.9743,1.0625,4.7903
348.5,1.9733,1.0159,4.81
348.75,2.0111,1.0397,4.8069
349,1.9902,1.0337,4.8071
349.25,1.9732,1.0357,4.8291
349.5,1.9931,1.0035,4.7906
349.75,1.9994,1.0316,4.8419
350,2.0331,1.0219,4.8505
350.25,2.0422,1.0277,4.8424
350.5,2.0252,1.0517,4.8159
350.75,1.9862,1.0375,4.7985
351,2.0178,1.0373,4.8199
351.25,2.0123,0.97474,4.8043
351.5,1.978,0.99163,4.8071
351.75,2.0128,1.0629,4.827
352,1.9888,1.0338,4.8431
352.25,1.9932,1.0021,4.836
352.5,2.0027,1.0389,4.8314
352.75,2.0144,1.0085,4.8187
353,2.0265,1.0491,4.7977
353.25,1.9972,0.98884,4.8719
353.5,2.0156,1.0047,4.8248
353.75,2.0071,1.0306,4.8328
354,1.9882,1.0408,4.8122
354.25,2.026,1.0158,4.8103
354.5,1.9843,1.0317,4.8285
354.75,1.9873,1.0247,4.8113
355,2.0202,1.0169,4.7955
355.25,2.0018,1.0129,4.8561
355.5,2.0219,1.0059,4.8233
355.75,1.9876,1.0095,4.8076
356,1.9727,1.0379,4.7936
356.25,1.9813,1.0231,4.8114
356.5,1.9927,1.0023,4.8312
356.75,1.992,1.03,4.8233
357,2.0249,0.9992,4.8236
357.25,2.0069,1.01,4.8272
357.5,2.0423,1.0282,4.8472
357.75,1.9892,1.01,4.8074
358,2.0373,1.0072,4.812
358.25,2.0064,1.0264,4.7993
358.5,1.9883,1.0221,4.8212
358.75,1.9812,1.0175,4.8381
359,2.0357,1.0079,4.8352
359.25,1.9948,1.0461,4.7872
359.5,1.9959,1.0544,4.8358
359.75,1.9926,1.0544,4.8252
360,1.9965,1.0131,4.8274
360.25,1.9855,1.0228,4.8166
360.5,2.018,0.98095,4.8398
360.75,1.995,1.035,4.8265
361,2.0034,1.0368,4.8252
361.25,1.9973,1.0202,4.8241
361.5,1.9932,1.0171,4.8353
361.75,2.041,1.0178,4.7975
362,2.0159,1.0265,4.8523
362.25,1.9931,1.0275,4.8686
362.5,2.0027,1.0164,4.8404
362.75,2.0099,1.0018,4.8378
363,1.9622,1.0315,4.8279
363.25,2.0148,1.0066,4.8432
363.5,2.008,1.0371,4.8157
363.75,1.9793,1.0206,4.8436
364,2.0249,1.002,4.8138
364.25,1.9897,0.98186,4.8215
364.5,2.004,0.99043,4.8144
364.75,1.9876,1.0048,4.8223
365,1.9969,1.0101,4.7896
365.25,2.0229,1.0121,4.8073
365.5,2.0178,0.98834,4.8139
365.75,2.0051,0.98868,4.8074
366,2.0022,1.0033,4.8384
366.25,1.9855,1.0153,4.8196
366.5,1.9719,0.97941,4.8162
366.75,2.0102,1.0039,4.8336
367,1.9594,1.0052,4.8319
367.25,2.0424,0.97019,4.8021
367.5,2.0031,0.96335,4.8058
367.75,2.0116,1.0047,4.8069
368,2.0435,1.0269,4.8338
368.25,2.0105,1.0062,4.8323
368.5,2.0064,1.024,4.822
368.75,1.9898,1.0247,4.8051
369,2.0023,1.0355,4.8122
369.25,1.9887,1.0035,4.8184
369.5,2.0083,0.98997,4.8192
369.75,2.0293,1.0363,4.8408
370,1.9623,1.0364,4.7901
370.25,1.9934,1.0001,4.8115
370.5,1.9621,1.0174,4.822
370.75,1.9814,0.99589,4.8195
371,2.0003,1.032,4.7869
371.25,2.0082,0.99821,4.7901
371.5,1.9876,1.0167,4.7791
371.75,1.9803,1.0177,4.8057
372,2.0393,0.98446,4.8399
372.25,2.0092,1.0003,4.8147
372.5,2.0181,1.0042,4.8271
372.75,2.029,0.99982,4.8184
373,2.0345,0.9824,4.7983
373.25,1.9718,0.97916,4.8175
373.5,2.0113,0.98804,4.8002
373.75,1.9757,1.0265,4.8461
374,1.9847,1.0011,4.777
374.25,1.9894,0.98583,4.8247
374.5,1.9758,0.98004,4.8178
374.75,2.0043,0.99533,4.7979
375,1.9906,1.019,4.8172
375.25,1.9796,1.005,4.7939
375.5,2.0086,0.99962,4.8341
375.75,1.9751,1.0197,4.8261
376,1.9954,0.98998,4.7828
376.25,1.9966,1.0189,4.8207
376.5,1.9745,1.0201,4.8227
376.75,1.9813,1.0131,4.8384
377,2.031,0.98621,4.8348
377.25,2.0008,0.99558,4.8225
377.5,1.9911,0.99815,4.8191
377.75,2.0172,0.98573,4.8157
378,2.0112,1.0171,4.7635
378.25,1.9837,0.96123,4.838
378.5,2.0075,1.0383,4.7746
378.75,1.9919,0.98302,4.8049
379,2.0182,1.0276,4.8089
379.25,1.9621,1.0226,4.8108
379.5,2.0356,0.97613,4.801
379.75,1.9831,1.0037,4.7956
380,1.9583,1.014,4.8066
380.25,2.015,0.96941,4.8386
380.5,1.9963,0.97905,4.791
380.75,1.9744,0.9779,4.8322
381,2.0161,0.99887,4.8005
381.25,2.0276,1.0225,4.8093
381.5,2.0164,1.0167,4.7968
381.75,1.9707,0.99188,4.7859
382,2.0481,0.9842,4.804
382.25,1.9989,0.99116,4.8144
382.5,2.009,0.97433,4.8417
382.75,1.997,1.0039,4.8041
383,2.0018,1.0143,4.8169
383.25,1.9928,1.0099,4.8199
383.5,2,1.0023,4.8371
383.75,1.9967,0.99488,4.8208
384,2.0097,0.99235,4.8375
